d,b,t,r_out,n_r,n,mxx,myy,vx,vy,mzz,area,ixx,iyy,ixy,g_eff,utilization,section_param_id,section_type
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-597598.7404025408,-20964177.34641685,-15674067.39761119,-112447.29838264635,-100786.40259278394,-18660040.744905192,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.7104623992088565,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-144885.94886805897,-4938600.727327604,26108966.37155027,165873.07007797644,207195.87698940124,-5368997.254740432,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.8674284838966467,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-66.91128128068522,10858961.075306114,20531438.12967947,-36823.65726084905,151402.32972837187,16055935.105167225,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.5373634270778607,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,48236.653830087045,-2455358.1611839607,-2358361.6465023123,-147227.55965139903,220758.54087659798,13821613.954535536,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.9295418897650295,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,675787.475406422,-14330028.94108208,12634515.300469756,225952.09146701818,109233.17538399604,3052333.5569730736,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.9484856972489266,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,280220.76826899336,-21359986.4534752,23157907.69670678,-180128.9432106936,-170937.00420366373,-6301574.275378734,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.8683591755084163,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-756281.3778354508,3403922.15034901,18856781.88151396,250573.66867253085,91814.53315602109,-15713408.390470736,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,1.0956905302677757,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,993956.4618149772,16959697.687511038,-1326454.0988042876,-17690.53224958395,-248362.4348378866,3428258.7773289606,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.8347165088848337,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-882594.0419304539,19618450.664095316,24295319.124295697,75093.71287121513,76264.17506651988,4830612.8360231705,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.9488206524956937,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,-902514.932162846,-3045737.3031442277,-16278212.06980271,258885.25033647107,275644.03517666773,-17309127.134838555,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,1.545489517384131,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,697679.5455969553,-5572203.273060881,21747103.91617158,-133397.08159488888,-192607.363129063,8129039.658981547,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.9578124804713773,2,rectangular_hollow_section
290.07533565651966,186.24478014944975,3.6509168600629978,8.20133318640948,4,447765.0580849394,28266468.776424263,15056067.993543737,-54709.61686393156,243437.78708048636,6150954.017059397,3378.137930198565,8136554562729.676,4149276287250.042,-0.0078125,76923.07692307617,0.6840435956426677,2,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,925140.1206085514,-20727770.368814535,25295178.199977174,33791.78995529318,-72228.8145601801,16419472.46242226,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-488638.73939196556,10456602.182629202,-12046270.98102422,164442.73562917236,267079.43192397757,-4883153.591174293,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,3009.124513810035,-8747292.64338072,-8082843.756215069,3383.3361743635032,-187498.12580441305,-4793872.407633197,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,847409.7241149629,18812042.542228367,-16789895.496666893,131477.2458928933,2721.2429297053604,-5721588.742872894,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,653640.4437697816,-22309909.27209616,-19756547.213494264,-170756.68751337272,-10668.243864456133,-7299809.460847203,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,130629.61891809315,-21859146.277613785,1994310.9597883336,28912.978936831816,-204218.692484394,22309669.776526876,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-96570.86504637601,29000718.297425915,-14985687.80888453,-114055.37905460835,-83256.82850006962,-21621448.420494672,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,441216.3152177569,11739103.709910426,27480086.89606706,-122355.82452125978,43353.82337981375,-8426353.62313776,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-91826.20689287828,-24522176.591039717,-14264644.63376739,-192536.48608129082,130239.54844289471,-11983843.086941123,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-917903.4022225582,9751482.588015389,-14571042.264742948,11187.785200479906,261376.2273552966,-3328381.7621384934,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,78338.4556896456,-28643020.04720126,29026701.618453488,-118508.68945156113,-93792.9985582493,12128736.678462192,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-348127.62719062134,29303492.483547617,9833051.90102747,244747.17795662553,-237144.88376249955,15408609.633974917,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-357516.4818591055,-3768812.5706028454,12437151.41110506,-226320.7307982091,174638.33671231405,-2072231.0976918116,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-112562.33347855997,-4729802.769284133,9507643.131979533,200006.84204282245,38079.45033181488,-5278284.036533903,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,826381.0643066217,-7991541.303532213,16862913.2199341,257651.29574337165,255831.6475036021,5254732.048294041,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,86259.30903918599,-3090393.814270694,-16651551.28584972,2928.513262535038,182028.35206944263,-14948775.511025071,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-478751.3162118605,23013097.85002475,9573877.738803588,179783.20252291043,35981.15636097727,-3963597.0155031234,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,1054126.7282410017,12599353.908121992,21124985.90247307,-54292.725148959056,-261578.34160358465,4270078.32666146,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,897026.9577724047,547673.4000876322,3680085.545451306,235153.45994053985,-15784.759520313004,-8189700.024696136,,,,,,,3,rectangular_hollow_section
21.547970273818464,283.2585275464724,18.72276805396531,18.98150261243258,4,-711963.5856861365,-8276922.947816562,-27311106.72544678,165040.14502425562,-36377.62366707917,-11249699.785548279,,,,,,,3,rectangular_hollow_section
